Place,Date,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Jaipur,20/8/23,34,26.3,30.1,42.6,26.3,36.8,25.6,77.5,0.6,100,4.17,rain,0,0,31,18.4,73.2,1004.9,61.1,3.4,226,19.5,8,30,2023-08-20 6:00:25,2023-08-20 18:59:51,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,🌧️,"VIJP,42348099999"
Jaipur,21/8/23,35.2,28,31.4,45.1,32.7,39,25.5,71.3,0,0,0,rain,0,0,16.9,13,113.3,1004.1,57.1,4,221.6,19,8,30,2023-08-21 6:00:53,2023-08-21 18:58:54,0.17,Partially cloudy,Partly cloudy throughout the day.,⛅,"VIJP,42348099999"
Jaipur,22/8/23,35,28,31.3,46.7,33.6,39.6,26.2,75.4,0,0,0,rain,0,0,32.8,18.4,280,1003.6,70.5,3.5,221.3,19,8,30,2023-08-22 6:01:21,2023-08-22 18:57:56,0.2,Partially cloudy,Partly cloudy throughout the day.,⛅,"VIJP,42348099999"
Jaipur,23/8/23,29.2,26.9,28.2,35.6,29.2,32.4,24.2,79.2,2,100,4.17,rain,0,0,31.3,24,259.2,1003.2,85.7,3.4,102.6,8.9,3,30,2023-08-23 6:01:49,2023-08-23 18:56:57,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,🌧️,"VIJP,42348099999"
Jaipur,24/8/23,31,25,28.2,34.6,25,30.3,22.5,72,0,0,0,,0,0,41.4,24.1,263.1,1002.6,78.4,3.7,185.1,15.8,8,10,2023-08-24 6:02:17,2023-08-24 18:55:58,0.25,Partially cloudy,Partly cloudy throughout the day.,⛅,"VIJP,42348099999"
Jaipur,25/8/23,32,25.9,28.4,34.9,25.9,30.7,21.8,68.3,0,0,0,,0,0,37.1,25.9,264.4,1002.8,65.1,3.5,191.1,16.6,7,5,2023-08-25 6:02:45,2023-08-25 18:54:58,0.3,Partially cloudy,Partly cloudy throughout the day.,⛅,"VIJP,42348099999"
Jaipur,26/8/23,33.2,26,29.2,37.2,26,31.6,21.9,65.7,0,0,0,,0,0,37.8,19.4,267.5,1004.7,51.1,3.2,241.9,21,8,10,2023-08-26 6:03:12,2023-08-26 18:53:57,0.34,Partially cloudy,Partly cloudy throughout the day.,⛅,"VIJP,42348099999"
Jaipur,27/8/23,33.1,26,29.3,37,26,31.8,21.7,64.4,0,0,0,,0,0,41.4,27.7,275.2,1004.8,49.5,3.4,246,21.3,8,10,2023-08-27 6:03:40,2023-08-27 18:52:55,0.37,Partially cloudy,Partly cloudy throughout the day.,⛅,"VIJP,42348099999"
Jaipur,28/8/23,34,26,29.6,39.4,26,32.3,22,64.4,0,0,0,,0,0,40,22.3,269.9,1004.6,41.4,3.7,266.5,22.9,9,10,2023-08-28 6:04:07,2023-08-28 18:51:53,0.4,Partially cloudy,Partly cloudy throughout the day.,⛅,"VIJP,42348099999"
Jaipur,29/8/23,34,25.8,29.7,38.3,25.8,32.4,21.7,63.1,0,0,0,,0,0,33.8,19.4,279.2,1006.6,37.9,4,257.4,22.2,8,10,2023-08-29 6:04:34,2023-08-29 18:50:51,0.44,Partially cloudy,Partly cloudy throughout the day.,⛅,"VIJP,42348099999"
Jaipur,30/8/23,35.1,27,29.4,39.5,28.8,32.9,22.7,68.1,2,100,4.17,rain,0,0,46.4,27.7,301.5,1008.3,43.7,4.1,246.8,21.4,8,10,2023-08-30 6:05:01,2023-08-30 18:49:48,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,🌧️,"VIJP,42348099999"
Jaipur,31/8/23,36,27,31.5,40.6,29.2,35.1,22.1,59.1,0,0,0,,0,0,31.7,16.6,302.6,1008.7,48.6,4.2,236.7,20.6,8,10,2023-08-31 6:05:28,2023-08-31 18:48:44,0.5,Partially cloudy,Partly cloudy throughout the day.,⛅,"VIJP,42348099999"
Jaipur,01/9/23,37,29,32.6,41.3,31.3,36.1,21.6,53.1,0,0,0,,0,0,36.7,18.4,303.2,1008.6,45.5,4,248,21.3,8,10,2023-09-01 6:05:54,2023-09-01 18:47:40,0.54,Partially cloudy,Partly cloudy throughout the day.,⛅,"VIJP,42348099999"
Jaipur,02/9/23,36,28.8,31.9,39.8,30.8,34.3,20.2,50.9,0,0,0,,0,0,37.1,22.3,289.8,1007.7,33.3,5.2,271,23.5,9,10,2023-09-02 6:06:21,2023-09-02 18:46:35,0.57,Partially cloudy,Partly cloudy throughout the day.,⛅,"VIJP,remote,42348099999"
Jaipur,03/9/23,36.2,27,31.6,38.9,28.8,33.6,19.7,50.9,0,0,0,,0,0,37.1,19.4,294.5,1006.5,19.8,4.3,274.3,23.7,9,10,2023-09-03 6:06:47,2023-09-03 18:45:30,0.61,Clear,Clear conditions throughout the day.,☀️,"VIJP,42348099999"
Jaipur,04/9/23,36.1,27.8,32.1,38.9,29.8,34.3,20,49.8,0,0,0,,0,0,39.6,18.4,301.6,1005.3,20.9,4.4,271.7,23.5,9,10,2023-09-04 6:07:13,2023-09-04 18:44:25,0.64,Partially cloudy,Partly cloudy throughout the day.,⛅,"VIJP,42348099999"
Jaipur,05/9/23,36.2,25,31.7,38.9,25,33.9,20.6,53.7,12,100,4.17,rain,0,0,37.1,18.4,4,1005.5,39.6,3.8,247.5,21.4,9,10,2023-09-05 6:07:40,2023-09-05 18:43:19,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,🌧️,"VIJP,42348099999"
Jaipur,06/9/23,34.2,26,29.2,39.4,26,31.8,23.1,71.1,0.2,100,4.17,rain,0,0,35.6,24.1,82.9,1006.3,55.1,4,246.3,21.3,8,10,2023-09-06 6:08:06,2023-09-06 18:42:12,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,🌧️,"VIJP,42348099999"
Jaipur,07/9/23,35,26,30.2,41.9,26,34.1,23.1,67,0.2,100,4.17,rain,0,0,31,20.5,78.6,1005.9,61.2,4.1,225.4,19.4,8,10,2023-09-07 6:08:32,2023-09-07 18:41:06,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,🌧️,"VIJP,42348099999"
Jaipur,08/9/23,34,26.9,29.8,42,30.1,34.8,24.3,73.3,0,0,0,rain,0,0,38.2,22,85.1,1005.2,57.3,4.1,219.9,19,8,30,2023-09-08 6:08:58,2023-09-08 18:39:59,0.77,Partially cloudy,Partly cloudy throughout the day.,⛅,"VIJP,42348099999"
Jaipur,09/9/23,31.3,26,28,37.7,26,31.6,24.1,79.4,0,0,0,rain,0,0,45.7,18.4,67.6,1004.3,83,3.3,124.6,10.8,6,30,2023-09-09 6:09:24,2023-09-09 18:38:52,0.81,Partially cloudy,Partly cloudy throughout the day.,⛅,"VIJP,42348099999"
Jaipur,10/9/23,33.1,25,28.3,40.6,25,31.6,23.9,77.8,0,0,0,,0,0,45,14.8,20.8,1002.6,65.2,3.6,154,13.2,6,30,2023-09-10 6:09:49,2023-09-10 18:37:44,0.84,Partially cloudy,Partly cloudy throughout the day.,⛅,"VIJP,42348099999"
Jaipur,11/9/23,34,26,29.6,40.6,26,34,24.3,74.8,0,0,0,rain,0,0,33.5,18.4,59.3,1003.2,58.2,4,216.7,18.8,8,30,2023-09-11 6:10:15,2023-09-11 18:36:37,0.87,Partially cloudy,Partly cloudy throughout the day.,⛅,"VIJP,42348099999"
Jaipur,12/9/23,34,27,29.6,40.6,30,34.4,24.2,73.5,0,0,0,,0,0,20.9,18.4,45.3,1004.1,65.8,4.2,210.5,18.3,7,30,2023-09-12 6:10:41,2023-09-12 18:35:29,0.91,Partially cloudy,Partly cloudy throughout the day.,⛅,"VIJP,42348099999"
Jaipur,13/9/23,34.8,28,30.6,43.8,31.9,36.6,24.7,71.5,0,0,0,rain,0,0,31.3,14.8,309.8,1004.3,56.9,3.6,214.3,18.5,7,60,2023-09-13 6:11:07,2023-09-13 18:34:21,0.94,Partially cloudy,Partly cloudy throughout the day.,⛅,"VIJP,42348099999"
Jaipur,14/9/23,36,25,29.9,44.7,25,34.4,24,71.7,29,100,4.17,rain,0,0,25.6,18.4,313.6,1005.6,63.9,3.5,201.7,17.3,7,60,2023-09-14 6:11:32,2023-09-14 18:33:12,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,🌧️,"VIJP,42348099999"
Jaipur,15/9/23,34,26,28.9,45.3,26,34.2,25.1,80.2,0,0,0,,0,0,46.4,27.7,69.8,1006.1,63.2,3.5,206.6,17.8,6,60,2023-09-15 6:11:58,2023-09-15 18:32:04,0,Partially cloudy,Partly cloudy throughout the day.,⛅,"VIJP,42348099999"
Jaipur,16/9/23,31,26,28,38.6,26,32.3,25.1,84.3,6,100,8.33,rain,0,0,50.8,22.3,63.9,1004.1,84.8,3.7,123.9,10.8,6,30,2023-09-16 6:12:24,2023-09-16 18:30:55,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,🌧️,"VIJP,42348099999"
Jaipur,17/9/23,28,23.6,25.8,32.7,23.6,26.7,23.8,88.9,3,100,8.33,rain,0,0,47.9,24.2,87.5,1001.7,80.3,2.8,147.2,12.9,5,30,2023-09-17 6:12:50,2023-09-17 18:29:47,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,🌧️,"VIJP,42348099999"
Jaipur,18/9/23,26,22.9,24.3,26,22.9,24.3,23.2,93.5,5.6,100,8.33,rain,0,0,47.5,22.3,123.3,1003.6,96.3,2.3,79.2,6.8,3,10,2023-09-18 6:13:16,2023-09-18 18:28:38,0.11,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,🌧️,"VIJP,42348099999"
Jaipur,19/9/23,32,24,28.1,37.9,24,31.5,24.1,79.7,0,0,0,rain,0,0,40.7,16.6,147.6,1007.1,69,3.9,207.5,17.9,7,30,2023-09-19 6:13:42,2023-09-19 18:27:29,0.15,Partially cloudy,Partly cloudy throughout the day.,⛅,"VIJP,42348099999"
Jaipur,20/9/23,34,25.9,29.7,42,25.9,34.4,24.5,74.8,0,0,0,rain,0,0,25.2,14.8,176.9,1008,52.8,4.5,219.2,18.9,7,30,2023-09-20 6:14:08,2023-09-20 18:26:21,0.18,Partially cloudy,Partly cloudy throughout the day.,⛅,"VIJP,42348099999"
Jaipur,21/9/23,35,27,30,42,30.6,35.7,24.9,75.3,5,100,4.17,rain,0,0,18,16.6,308.6,1007.6,59.8,3.7,223.3,19.2,8,30,2023-09-21 6:14:34,2023-09-21 18:25:12,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,🌧️,"VIJP,42348099999"
Jaipur,22/9/23,33,26,28.5,42.1,26,33.4,25,81.7,21,100,4.17,rain,0,0,26.6,18.4,312.4,1007.8,77.3,3.3,196.5,16.9,7,30,2023-09-22 6:15:00,2023-09-22 18:24:03,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,🌧️,"VIJP,42348099999"
Jaipur,23/9/23,34.1,26.5,29.3,43.5,26.5,34.5,24.9,78.3,1,100,4.17,rain,0,0,25.6,16.6,347.6,1008.2,49,3.6,201.7,17.2,7,30,2023-09-23 6:15:26,2023-09-23 18:22:55,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,🌧️,"VIJP,42348099999"
Jaipur,24/9/23,33.1,23,27.6,42.1,23,30.1,23.9,81.2,22,100,8.33,rain,0,0,25.2,18.4,259.6,1008.3,59,3.8,207.1,18.1,7,10,2023-09-24 6:15:52,2023-09-24 18:21:46,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,🌧️,"VIJP,42348099999"
Jaipur,25/9/23,32,25.2,28.3,40.7,25.2,31.9,23.9,77.4,4,100,4.17,rain,0,0,19.8,19.2,2.3,1008.2,51.1,3.7,194.9,16.9,7,30,2023-09-25 6:16:19,2023-09-25 18:20:38,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,🌧️,"VIJP,42348099999"
Jaipur,26/9/23,35,25.8,29.8,41.9,25.8,34,24.2,73.5,0,0,0,rain,0,0,19.4,14.8,68.8,1008.9,47.4,3.8,220.6,19.1,8,30,2023-09-26 6:16:46,2023-09-26 18:19:30,0.39,Partially cloudy,Partly cloudy throughout the day.,⛅,"VIJP,42348099999"
Jaipur,27/9/23,34,26,29.9,40,26,33.2,22.3,65.9,0,0,0,,0,0,22,11.2,24.3,1009.2,39.3,3.2,211.2,18.1,7,10,2023-09-27 6:17:13,2023-09-27 18:18:22,0.43,Partially cloudy,Partly cloudy throughout the day.,⛅,"VIJP,42348099999"
Jaipur,28/9/23,34,24,29.2,33.3,24,29.1,16.2,48.7,0,0,0,,0,0,18.7,13,61.6,1009.1,15.4,4,252.6,21.9,9,10,2023-09-28 6:17:40,2023-09-28 18:17:14,0.46,Clear,Clear conditions throughout the day.,☀️,"VIJP,42348099999"
Jaipur,29/9/23,35,23,29.3,34,23,29.2,15.1,44,0,0,0,,0,0,17.6,11.2,356.8,1008.6,5.4,3.6,254.3,22,9,10,2023-09-29 6:18:07,2023-09-29 18:16:06,0.5,Clear,Clear conditions throughout the day.,☀️,"VIJP,42348099999"
Jaipur,30/9/23,36,24,30.4,35.8,24,30.4,15.9,43.3,0,0,0,,0,0,25.2,11.2,12.5,1008.3,3.2,3.8,254.5,21.9,9,10,2023-09-30 6:18:34,2023-09-30 18:14:59,0.53,Clear,Clear conditions throughout the day.,☀️,"VIJP,42348099999"
Jaipur,01/10/23,35,24,29.9,33.8,24,29.8,15.5,45,0,0,0,,0,0,22.3,11.2,48.5,1008.1,13.6,4,254.2,21.9,9,10,2023-10-01 6:19:02,2023-10-01 18:13:52,0.56,Clear,Clear conditions throughout the day.,☀️,"VIJP,42348099999"
Jaipur,02/10/23,35.1,23,29.3,34.7,23,29.2,14.9,43.3,0,0,0,,0,0,18.7,14.8,20.7,1008.7,25,3.8,249.1,21.5,9,10,2023-10-02 6:19:30,2023-10-02 18:12:45,0.59,Partially cloudy,Partly cloudy throughout the day.,⛅,"VIJP,42348099999"
Jaipur,03/10/23,35,24,29.5,34,24,29,13.4,39.1,0,0,0,,0,0,24.5,11.2,359.2,1009.9,8.2,3.9,252.2,21.9,9,10,2023-10-03 6:19:58,2023-10-03 18:11:39,0.63,Clear,Clear conditions throughout the day.,☀️,"VIJP,42348099999"
Jaipur,04/10/23,36,21.3,29.4,34.4,21.3,28.7,12,36.8,0,0,0,,0,0,33.8,14.8,330.1,1010.2,0,3.8,254.8,21.9,9,10,2023-10-04 6:20:27,2023-10-04 18:10:33,0.66,Clear,Clear conditions throughout the day.,☀️,"VIJP,42348099999"
Jaipur,05/10/23,36,23,29.7,35.4,23,29.4,14.2,40.2,0,0,0,,0,0,34.2,13,308.3,1009.5,0,4,250.4,21.5,9,10,2023-10-05 6:20:55,2023-10-05 18:09:27,0.69,Clear,Clear conditions throughout the day.,☀️,"VIJP,42348099999"
Jaipur,06/10/23,36,25.8,30.2,37,25.8,30.8,16.9,46.4,0,0,0,,0,0,40,22.3,297.5,1008.9,0,4.1,245.3,21.3,8,10,2023-10-06 6:21:24,2023-10-06 18:08:22,0.75,Clear,Clear conditions throughout the day.,☀️,"VIJP,42348099999"
Jaipur,07/10/23,35,26,30.1,37.7,26,31.4,18.7,51.3,0,0,0,,0,0,33.5,20.5,304.1,1009.9,0,4.1,241.8,20.9,8,10,2023-10-07 6:21:54,2023-10-07 18:07:18,0.76,Clear,Clear conditions throughout the day.,☀️,"VIJP,42348099999"
Jaipur,08/10/23,35,26,30,39.6,26,32.1,20.1,56.2,0,0,0,,0,0,36.7,20.5,293.6,1010.9,3,4.1,237.9,20.6,8,10,2023-10-08 6:22:23,2023-10-08 18:06:13,0.79,Clear,Clear conditions throughout the day.,☀️,"VIJP,42348099999"
Jaipur,09/10/23,36,26,29.8,38.3,26,31.2,19.4,55.3,0,0,0,,0,0,41,20.5,286.2,1011.6,5.3,4,235.8,20.4,8,10,2023-10-09 6:22:53,2023-10-09 18:05:10,0.82,Clear,Clear conditions throughout the day.,☀️,"VIJP,42348099999"
Jaipur,10/10/23,35,24,29.4,39.4,24,30.8,19.3,56.2,0,0,0,,0,0,36,16.6,284.8,1012.2,11.1,4.1,218.3,18.8,8,10,2023-10-10 6:23:23,2023-10-10 18:04:06,0.85,Clear,Clear conditions throughout the day.,☀️,"VIJP,42348099999"
Jaipur,11/10/23,35,24.5,29.7,34.7,24.5,29.9,16.6,47.1,0,0,0,,0,0,29.2,14.8,315.6,1012.7,8.8,4,235.3,20.4,8,10,2023-10-11 6:23:54,2023-10-11 18:03:04,0.89,Clear,Clear conditions throughout the day.,☀️,"VIJP,42348099999"
Jaipur,12/10/23,35,23,29.4,34.4,23,29.3,15.4,44.4,0,0,0,,0,0,29.9,11.2,302.2,1013.9,10.5,3.9,235.6,20.3,8,10,2023-10-12 6:24:25,2023-10-12 18:02:02,0.92,Clear,Clear conditions throughout the day.,☀️,"VIJP,42348099999"
Jaipur,13/10/23,36,24,30,35.8,24,30.2,16.8,47.2,0,0,0,,0,0,32,11.2,308.5,1014.5,20.6,3.5,231.4,19.9,8,10,2023-10-13 6:24:56,2023-10-13 18:01:01,0.95,Partially cloudy,Partly cloudy throughout the day.,⛅,"VIJP,42348099999"
Jaipur,14/10/23,35,27,30.8,35.2,27.7,30.9,16.1,42,0,0,0,,0,0,28.1,14.8,314.6,1013.8,36.1,3.7,198.9,17.1,8,10,2023-10-14 6:25:28,2023-10-14 18:00:00,0,Partially cloudy,Partly cloudy throughout the day.,⛅,"VIJP,42348099999"
Jaipur,15/10/23,35,27,30.1,34.7,27.4,30.1,15.6,42.4,0,0,0,,0,0,34.6,18.4,299.3,1012,28.4,3.7,209.6,18.1,8,10,2023-10-15 6:26:00,2023-10-15 17:59:00,0.02,Partially cloudy,Partly cloudy throughout the day.,⛅,"VIJP,42348099999"
Jaipur,16/10/23,34,24.1,28.3,34.2,24.1,28.8,17.5,53.1,0.6,100,4.17,rain,0,0,33.8,22.3,289.9,1012.4,54,3.7,207.1,17.8,7,10,2023-10-16 6:26:33,2023-10-16 17:58:01,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,🌧️,"VIJP,42348099999"
Jaipur,17/10/23,29.4,21,24.8,30.8,21,25.1,17.3,63.5,0,0,0,rain,0,0,28.4,20.5,84.1,1015.7,69,3.4,201.4,17.3,8,10,2023-10-17 6:27:06,2023-10-17 17:57:02,0.09,Partially cloudy,Partly cloudy throughout the day.,⛅,"VIJP,42348099999"
Jaipur,18/10/23,31,21,25.6,31,21,25.6,16.6,60,0,0,0,,0,0,25.2,10.3,22.8,1016.6,39.2,6.1,208.3,18,7,10,2023-10-18 6:27:39,2023-10-18 17:56:04,0.12,Partially cloudy,Partly cloudy throughout the day.,⛅,"VIJP,remote,42348099999"
Jaipur,19/10/23,32,20,26,30.8,20,25.8,14.6,51.6,0,0,0,,0,0,22.7,13,339.2,1016.5,9.9,3.6,226.4,19.6,8,10,2023-10-19 6:28:13,2023-10-19 17:55:07,0.16,Clear,Clear conditions throughout the day.,☀️,"VIJP,42348099999"
Jaipur,20/10/23,32,21,26.7,31.6,21,26.6,15.3,51.1,0,0,0,,0,0,20.5,11.2,66.7,1016.7,4.8,3.6,220.4,19.1,8,10,2023-10-20 6:28:47,2023-10-20 17:54:11,0.2,Clear,Clear conditions throughout the day.,☀️,"VIJP,42348099999"
Jaipur,21/10/23,33,22.6,27.3,32.6,22.6,27.3,15.5,50.1,0,0,0,,0,0,19.4,14.8,63.4,1017,5.1,3.7,203.7,17.5,8,10,2023-10-21 6:29:21,2023-10-21 17:53:16,0.23,Clear,Clear conditions throughout the day.,☀️,"VIJP,42348099999"
Jaipur,22/10/23,32,23,27.3,32,23,27.3,15.6,49.6,0,0,0,,0,0,28.4,16.6,54.1,1017.1,15.4,3.4,205.5,17.8,8,10,2023-10-22 6:29:57,2023-10-22 17:52:21,0.25,Clear,Clear conditions throughout the day.,☀️,"VIJP,42348099999"
Jaipur,23/10/23,32,22,26.9,31,22,26.6,14,46.8,0,0,0,,0,0,25.9,9.4,6.7,1016.3,9.5,3.2,207.3,18,7,10,2023-10-23 6:30:32,2023-10-23 17:51:28,0.3,Clear,Clear conditions throughout the day.,☀️,"VIJP,42348099999"
Jaipur,24/10/23,32,20.9,26.4,30.6,20.9,26.1,13.3,46,0,0,0,,0,0,24.8,14.8,354.1,1015.5,4,4.1,209,18.1,8,10,2023-10-24 6:31:08,2023-10-24 17:50:35,0.34,Clear,Clear conditions throughout the day.,☀️,"VIJP,remote,42348099999"
Jaipur,25/10/23,32,20,26.4,31.3,20,26.2,14.3,48.9,0,0,0,,0,0,29.2,14.8,344.3,1016.5,13,3.1,198.9,17.3,7,10,2023-10-25 6:31:44,2023-10-25 17:49:44,0.37,Clear,Clear conditions throughout the day.,☀️,"VIJP,42348099999"
Jaipur,26/10/23,32,20,25.9,30.6,20,25.5,12.3,46.1,0,0,0,,0,0,28.1,14.8,335.5,1016.2,0,3.3,313.6,27.2,8,10,2023-10-26 6:32:21,2023-10-26 17:48:53,0.41,Clear,Clear conditions throughout the day.,☀️,"VIJP,42348099999"
Jaipur,27/10/23,33,19,26.1,31.5,19,25.6,11.1,40.6,0,0,0,,0,0,22.7,11.2,350.4,1015.2,10.3,3.6,218.9,18.9,8,10,2023-10-27 6:32:59,2023-10-27 17:48:04,0.44,Clear,Clear conditions throughout the day.,☀️,"VIJP,42348099999"
Jaipur,28/10/23,30,21,25.6,29.2,21,25.3,12.8,46.2,0,0,0,,0,0,19.1,8.5,67.8,1015.6,53.7,2.7,163.4,14.1,6,10,2023-10-28 6:33:37,2023-10-28 17:47:15,0.48,Partially cloudy,Partly cloudy throughout the day.,⛅,"VIJP,42348099999"
Jaipur,29/10/23,34,20,26.5,32.9,20,26.1,13.7,48.4,0,0,0,,0,0,25.6,11.2,301,1015.3,21.3,3.2,212.9,18.6,8,10,2023-10-29 6:34:15,2023-10-29 17:46:28,0.5,Partially cloudy,Partly cloudy throughout the day.,⛅,"VIJP,42348099999"
Jaipur,30/10/23,34,20,27.5,33.1,20,27,13,43.1,0,0,0,,0,0,20.9,10.3,23.7,1015.4,10.9,3.4,205.2,17.9,7,10,2023-10-30 6:34:53,2023-10-30 17:45:41,0.55,Clear,Clear conditions throughout the day.,☀️,"VIJP,42348099999"
Jaipur,31/10/23,33,23,28.3,32.6,23,28,14.1,43,0,0,0,,0,0,19.4,11.2,70,1016.8,25,3.5,207.3,17.9,7,10,2023-10-31 6:35:33,2023-10-31 17:44:56,0.58,Partially cloudy,Partly cloudy throughout the day.,⛅,"VIJP,42348099999"
Jaipur,01/11/23,32,23,27.2,31.6,23,27,14.3,46.6,0,0,0,,0,0,21.2,14.9,70.4,1017.5,20.7,3.1,200.2,17.2,7,10,2023-11-01 6:36:12,2023-11-01 17:44:12,0.61,Partially cloudy,Partly cloudy throughout the day.,⛅,"VIJP,42348099999"
Jaipur,02/11/23,32.6,20,26.4,31.9,20,26,13.1,45.9,0,0,0,,0,0,20.5,11.2,360,1016.2,13.2,2.9,199.7,17.2,8,10,2023-11-02 6:36:52,2023-11-02 17:43:29,0.64,Clear,Clear conditions throughout the day.,☀️,"VIJP,42348099999"
Jaipur,03/11/23,32.3,19,26.1,30.8,19,25.6,11.7,43.4,0,0,0,,0,0,23.4,11.2,344.1,1013.5,2.3,3,197.5,16.9,7,10,2023-11-03 6:37:33,2023-11-03 17:42:48,0.67,Clear,Clear conditions throughout the day.,☀️,"VIJP,42348099999"
Jaipur,04/11/23,32,21,25.6,31.4,21,25.6,14.3,50.6,0,0,0,,0,0,22,11.2,78.4,1014,27.8,1.8,169,14.6,7,10,2023-11-04 6:38:14,2023-11-04 17:42:07,0.71,Partially cloudy,Partly cloudy throughout the day.,⛅,"VIJP,42348099999"
Jaipur,05/11/23,32,21,26.4,30.8,21,26,12.9,45,0,0,0,,0,0,26.6,9.4,80.3,1015.3,12.5,2.6,182.1,15.7,7,10,2023-11-05 6:38:55,2023-11-05 17:41:28,0.75,Clear,Clear conditions throughout the day.,☀️,"VIJP,42348099999"
Jaipur,06/11/23,32,24,26.9,31.1,24,26.8,14.5,47.4,0,0,0,,0,0,22,11.2,82.6,1016.6,26.4,2.4,188.3,16.3,7,10,2023-11-06 6:39:37,2023-11-06 17:40:50,0.77,Partially cloudy,Partly cloudy throughout the day.,⛅,"VIJP,42348099999"
Jaipur,07/11/23,32.5,22,26.4,31.5,22,26.1,13.7,47.3,0,0,0,,0,0,20.2,9.4,99.8,1016,7.2,2.4,194,16.9,7,10,2023-11-07 6:40:19,2023-11-07 17:40:14,0.8,Clear,Clear conditions throughout the day.,☀️,"VIJP,42348099999"
Jaipur,08/11/23,32,20,25.9,30.6,20,25.4,11.7,43.8,0,0,0,,0,0,25.6,14.8,315,1015.2,13.1,2.6,183,15.9,7,10,2023-11-08 6:41:01,2023-11-08 17:39:39,0.84,Clear,Clear conditions throughout the day.,☀️,"VIJP,42348099999"
Jaipur,09/11/23,32,19,25.8,30.8,19,25.4,12.2,44.9,0,0,0,,0,0,22.7,7.6,272,1015.6,37.8,2.6,168.9,14.5,7,10,2023-11-09 6:41:44,2023-11-09 17:39:05,0.87,Partially cloudy,Partly cloudy throughout the day.,⛅,"VIJP,42348099999"
Jaipur,10/11/23,30,20.2,24.7,29.7,20.2,24.7,15.4,57.4,0.3,100,4.17,rain,0,0,23,18.4,84.6,1016.4,48.7,2.7,146.8,12.7,5,10,2023-11-10 6:42:28,2023-11-10 17:38:32,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,🌧️,"VIJP,42348099999"
Jaipur,11/11/23,27.5,18,22,27.1,18,22,15.9,70.4,0,0,0,,0,0,22.7,16.6,25.4,1019.1,21.8,2.1,194.3,16.9,7,10,2023-11-11 6:43:11,2023-11-11 17:38:01,0.93,Partially cloudy,Clearing in the afternoon.,⛅,"VIJP,42348099999"
Jaipur,12/11/23,28,16,21.5,27.5,16,21.5,13.1,60.8,0,0,0,,0,0,16.9,14.8,352.8,1019.7,1.3,2.7,198.1,17.1,7,10,2023-11-12 6:43:55,2023-11-12 17:37:31,0.96,Clear,Clear conditions throughout the day.,☀️,"VIJP,42348099999"
Jaipur,13/11/23,27,15,21.7,26.9,15,21.6,12.6,58.2,0,0,0,,0,0,19.4,11.2,80.9,1019.2,19.1,2.7,190.8,16.4,7,10,2023-11-13 6:44:39,2023-11-13 17:37:03,0,Clear,Clear conditions throughout the day.,☀️,"VIJP,42348099999"
Jaipur,14/11/23,26.1,18,22.1,26.1,18,22.1,13.1,57.7,0,0,0,,0,0,20.5,9.4,76.6,1018.8,49.1,2.3,150.5,12.9,6,10,2023-11-14 6:45:24,2023-11-14 17:36:36,0.03,Partially cloudy,Partly cloudy throughout the day.,⛅,"VIJP,42348099999"
Jaipur,15/11/23,27,15,21.2,26.7,15,21.2,11,54.9,0,0,0,,0,0,16.2,11.2,19.3,1018.6,3.2,2.2,194.5,16.8,7,10,2023-11-15 6:46:08,2023-11-15 17:36:11,0.07,Clear,Clear conditions throughout the day.,☀️,"VIJP,42348099999"
Jaipur,16/11/23,26.8,14,20.5,26.5,14,20.5,10.5,54.7,0,0,0,,0,0,21.6,11.2,75.9,1019.1,0,1.6,195.2,16.9,7,10,2023-11-16 6:46:53,2023-11-16 17:35:47,0.1,Clear,Clear conditions throughout the day.,☀️,"VIJP,42348099999"
